0	0.006476	0
1	0.006472	0
2	0.006607	0
3	0.006618	0
4	0.006744	0
5	0.006625	0
6	0.006601	0
7	0.006588	0
8	0.006555	0
9	0.006513	0
10	0.006534	0
11	0.006575	0
12	0.006509	0
13	0.006502	0
14	0.006464	0
15	0.006552	0
16	0.006610	0
17	0.006610	0
18	0.006732	0
19	0.006615	0
20	0.006596	0
21	0.006545	0
22	0.006537	0
23	0.006524	0
24	0.006539	0
25	0.006531	0
26	0.006525	0
27	0.006503	0
